HS_NO     NOTE
55151390 其他聚酯纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者
551519   其他
55151910 其他本色（未漂白）聚酯纖維棉梭織物
55151990 其他聚酯纖維棉梭織物
55152    －聚丙烯腈或改質聚丙烯腈纖維棉製︰
551521   主要或單獨與人造纖維絲混製者
55152110 其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與人造纖維絲混製者
55152190 其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與人造纖維絲混製者
551522   主要或單獨與羊毛或動物細毛混製者
55152210 其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者
55152290 其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者
551529   其他
55152910 其他本色（未漂白）聚丙烯腈或改質聚丙烯腈纖維棉梭織物
55152990 其他聚丙烯腈或改質聚丙烯腈纖維棉梭織物
55159    －其他梭織物︰
551591   主要或單獨與人造纖維絲混製者
55159110 其他本色（未漂白）合成纖維棉梭織物，主要或單獨與人造纖維絲混製者
55159190 其他合成纖維棉梭織物，主要或單獨與人造纖維絲混製者
551599   其他
55159921 其他本色（未漂白）合成纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者
55159929 其他本色（未漂白）合成纖維棉梭織物
55159991 其他合成纖維棉梭織物，主要或單獨與羊毛或動物細毛混製者
55159999 其他合成纖維棉梭織物
5516     再生纖維棉梭織物
55161    －含再生纖維棉重量在８５％及以上者︰
551611   未漂白或漂白者
55161110 本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者
55161120 漂白再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者
551612   染色者
55161200 染色再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者
551613   異色紗織成者
55161300 再生纖維棉異色紗織成之梭織物，含再生纖維棉重量在８５％及以上者
551614   印花者
55161400 印花再生纖維棉梭織物，含再生纖維棉重量在８５％及以上者
55162    －含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者︰
551621   未漂白或漂白者
55162110 本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者
55162120 漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者
551622   染色者
55162200 染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者
551623   異色紗織成者
55162300 再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者
551624   印花者
55162400 印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與人造纖維絲混製者
55163    －含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者︰
551631   未漂白或漂白者
55163110 本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者
55163120 漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者
551632   染色者
55163200 染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者
551633   異色紗織成者
55163300 再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者
551634   印花者
55163400 印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與羊毛或動物細毛混製者
55164    －含再生纖維棉重量未達８５％，主要或單獨與棉花混製者︰
551641   未漂白或漂白者
55164110 本色（未漂白）再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者
55164120 漂白再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者
551642   染色者
55164200 染色再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者
551643   異色紗織成者
55164300 再生纖維棉異色紗織成之梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者
551644   印花者
55164400 印花再生纖維棉梭織物，含再生纖維棉重量未達８５％，主要或單獨與棉花混製者
55169    －其他︰
551691   未漂白或漂白者
55169110 其他本色（未漂白）再生纖維棉梭織物
55169120 其他漂白再生纖維棉梭織物
551692   染色者
55169200 其他染色再生纖維棉梭織物
551693   異色紗織成者
55169300 其他再生纖維棉異色紗織成之梭織物
551694   印花者
55169400 其他印花再生纖維棉梭織物
56       第５６章　填充用材料、氈呢、不織布；特種紗；撚線、繩、索、纜及其製品
5601     紡織材料填充料及其製品；長度不超過５公釐之紡織纖維　紡織纖維屑及小絨球
56012    ─紡織材料填充料及其製品：
560121   棉製
56012110 棉胎
56012190 棉胎製品
560122   人造纖維製
56012200 人造纖維製填充料及其製品
560129   其他
56012910 絲製填充料及其製品
56012990 其他紡織材料製填充料及其製品
560130   紡織纖維屑及小絨球
56013011 絲或廢絲製纖維屑
56013019 其他紡織纖維屑
56013021 絲製小絨球
56013029 其他纖維製之小絨球
5602     氈呢，不論是否經浸漬、塗佈、被覆或黏合者
560210   針軋氈呢及經針縫纖維製之織物
56021000 針軋氈呢及經針縫纖維製之織物，不論是否經浸漬、塗佈、被覆或黏合者
56022    －其他未經浸漬、塗佈、被覆或黏合之氈呢︰
560221   羊毛或動物細毛製
56022100 其他氈呢，羊毛或動物細毛製，未經浸漬、塗佈、被覆或黏合者
560229   其他紡織材料製
56022900 其他紡織材料製氈呢，未經浸漬、塗佈、被覆或黏合者
560290   其他
56029010 油毛氈
56029020 經浸製屋頂用氈呢墊片
56029030 氈套
56029090 其他氈呢，經浸漬、塗佈、被覆或黏合者
5603     不織布，不論是否經浸漬、塗佈、被覆或黏合者
56031    －人造纖維絲製︰
560311   每平方公尺重量不超過２５公克者
56031110 專供絕緣用者
56031190 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
560312   每平方公尺重量超過２５公克但不超過７０公克者
56031210 專供絕緣用者
56031290 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
560313   每平方公尺重量超過７０公克但不超過１５０公克者
56031310 專供絕緣用者
56031390 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
560314   每平方公尺重量超過１５０公克者
56031410 專供絕緣用者
56031490 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
56039    －其他︰
560391   每平方公尺重量不超過２５公克者
56039110 專供絕緣用者
56039190 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
560392   每平方公尺重量超過２５公克但不超過７０公克者
56039210 專供絕緣用者
56039290 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
560393   每平方公尺重量超過７０公克但不超過１５０公克者
56039310 專供絕緣用者
56039390 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
560394   每平方公尺重量超過１５０公克者
56039410 專供絕緣用者
56039490 其他不織布，不論是否經浸漬、塗佈、被覆或黏合者
5604     以紡織物被覆處理之橡膠線及繩；紡織紗及第５４０４或５４０５節之扁條及類似物，經橡膠或塑膠浸漬、塗佈、被覆或套覆者
560410   以紡織物被覆處理之橡膠線及繩
56041010 以絲製紡織物被覆處理之橡膠線及繩
56041090 以其他纖維製紡織物被覆處理之橡膠線及繩
560490   其他
56049010 聚酯、尼龍或其他聚醯胺製成之高強力紗，經浸漬或塗佈者
56049020 黏液嫘縈製成之高強力紗，經浸漬或塗佈者
56049090 其他第５６０４節所屬之貨品
5605     攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者
560500   攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者
56050010 絲製攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者
56050090 其他纖維製攙金屬之紗，不論是否經纏繞而成，即紡織之紗或第５４０４或５４０５節之扁條或類似物，經與線形、扁條形或粉末形金屬併合，或以金屬被覆者
5606     螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０５節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗
560600   螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０５節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗
56060010 絲製螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０８節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗
56060020 彈性纖維包芯紗
56060090 其他紡織材料製螺旋花紗及第５４０４或５４０５節之扁條及類似物纏繞於紗芯之上者（不包括第５６０５節之貨品及馬毛螺旋花紗）；毛絨花紗（包括纖團毛絨花紗）；圈環花紗
5607     撚線、繩、索及纜，不論是否經編辮或經橡膠或塑膠浸漬、塗佈、被覆或套覆者
56072    －瓊麻及其他龍舌蘭屬（劍麻）纖維製︰
560721   綁繩或打包線
56072100 瓊麻及其他龍舌藺屬（劍麻）纖維製綁繩或打包線
560729   其他
56072900 其他撚線、繩、索及纜，不論是否經編辮或經橡膠或塑膠浸漬、塗佈、被覆或套覆，瓊麻及其他龍舌藺屬（劍麻）纖維製
56074    －聚乙烯或聚丙烯製︰
560741   綁繩或打包線
56074100 聚乙烯或聚丙烯製綁繩或打包線
560749   其他
56074900 其他撚線、繩、索及纜，不論是否經編辮或經橡膠或塑膠浸漬、塗佈、被覆或套覆，聚乙烯或聚丙烯製
